link,account,brand,business_unit,date_post,talent_type,is_our_brand,views,engagements,channels,creator type,Visuals__Total Video Duration (Seconds),Visuals__Visual Aesthetic/Style,Visuals__Primary Color Palette,Visuals__Lighting Style,Talent__Main Talent Type,Talent__Number of Key Talent,Talent__Apparent Demographics (Primary),Messaging__Core Message/Overall Takeaway,Messaging__Message Originality/Uniqueness,Messaging__Primary Emotional Appeal,Messaging__Key Product/Service Benefit Highlighted,Messaging__Call to Action (CTA) Type,Meaningful & Different__Social or Cultural Impact Potential,Meaningful & Different__Emotional Depth,Meaningful & Different__Authenticity & Relatability,Hook__Analyzed Duration (Seconds),Hook__Primary Message/Question,Hook__Visual Strategy,Hook__Audio Strategy,Hook__On-Screen Text Presence,Hook__Emotional Tone Evoked,Hook__Pacing/Editing (First 3-5s),Hook__Uniqueness & Effectiveness (Overall),Audio__Primary Audio Composition,Audio__Music Presence,Audio__Music Genre/Style
https://www.facebook.com/reel/763175376824152,Dummy Value,Gal,Beauty Wellbeing,2026-01-25,Mega,True,320.0,2.0,Facebook,Brand Say,17.0,"Clean, promotional","Bright, warm tones (yellow, white, light brown)",Dummy Value,KOL,1,Dummy Value,"The video presents three key criteria for a good sunscreen: lab-tested SPF, comfortable wear, and inclusion of Titanium Dioxide. It then highlights that the Glow & Lovely Bright UV Duo Sunscreen meets all these criteria and encourages immediate purchase.",Dummy Value,Confidence,"Proven SPF/lab results, comfortable wear (not sticky, no white cast), contains Titanium Dioxide for UV protection.",Buy now,No,Surface,Somewhat staged,4,Dummy Value,Dummy Value,Dummy Value,Yes,Dummy Value,Dummy Value,Dummy Value,Music with on-screen talent speaking,Yes,Dummy Value
https://www.tiktok.com/@nivea_id/video/7598502071972842772,Dummy Value,Nivea - Women,Personal Care,2026-01-25,Mega,False,13100.0,60.0,Tiktok,Brand Say,15.0,"Candid, engaging, informative","Natural, urban, with pops of blue",Dummy Value,Actor/Actress (representing the brand),1,Dummy Value,The video identifies the common issue of body odor and discomfort ('Keti Kritis') during hot commutes and presents Nivea Cool Kick deodorant as an effective solution for freshness.,Dummy Value,"Relief, confidence, comfort, empathy","Instant cooling sensation, long-lasting freshness, and odor protection.",Implicit 'Buy/Use Nivea Cool Kick',No,Surface,Somewhat staged,4,Dummy Value,Dummy Value,Dummy Value,Yes,Dummy Value,Dummy Value,Dummy Value,Voiceover with music,Yes,Dummy Value
https://www.facebook.com/reel/763175376824152/,Dummy Value,Gal,Beauty Wellbeing,2026-01-25,Mega,True,64.0,2.0,Facebook,Brand Say,18.0,Informative,"Bright, white, yellow, brown",Dummy Value,Micro KOL,1,Dummy Value,"The video presents a 3-point checklist for choosing a good sunscreen, highlighting that the featured Glow & Lovely Bright UV Duo Sunscreen meets all these criteria, emphasizing its clear SPF, comfortable wear, and Titanium Dioxide content for effective UV protection.",Dummy Value,Confidence,"Clear lab-tested SPF, comfortable/non-sticky/no whitecast wear, UV protection from Titanium Dioxide","Yes, 'Cepetan beli sekarang!'",No,Surface,Somewhat staged,5,Dummy Value,Dummy Value,Dummy Value,Yes,Dummy Value,Dummy Value,Dummy Value,Voiceover with music,Minimal,Dummy Value
https://www.facebook.com/reel/1631819974617419/,Dummy Value,Gal,Beauty Wellbeing,2026-01-25,Mega,True,67.0,7.0,Facebook,Brand Say,6.0,"Bright, clean, product-focused","Pink, white, pastels",Dummy Value,Model/Influencer,1,Dummy Value,The ad promotes Glow & Lovely Glass Bright Ultralight Gel Cream for achieving 'glass skin' to boost confidence for important occasions like job interviews or the first day of work.,Dummy Value,"Confidence, self-assurance, preparedness","Achieving 'glass skin' (bright, clear, smooth complexion).",Try it now!,No,Surface,Somewhat staged,5,Dummy Value,Dummy Value,Dummy Value,No,Dummy Value,Dummy Value,Dummy Value,Voiceover with music,Minimal,Dummy Value
https://www.tiktok.com/@glowandlovely_id/video/7598459273206598933,Dummy Value,Gal,Beauty Wellbeing,2026-01-25,Mega,True,2281.0,47.0,Tiktok,Brand Say,17.0,"Bright, clean, engaging","White, yellow, brown, skin tones",Dummy Value,Micro KOL,1,Dummy Value,"The video presents three key checklist items for a good sunscreen: clear lab-tested SPF, comfortable wear (non-sticky, no whitecast), and the presence of Titanium Dioxide. It positions Glow & Lovely Bright UV Duo Sunscreen as fulfilling all these criteria.",Dummy Value,"Confidence, reassurance, convenience","High, lab-tested SPF, comfortable wear without stickiness or whitecast, effective UV protection with Titanium Dioxide.",Cepetan beli sekarang! (Hurry up and buy now!),No,Surface,Somewhat staged,4,Dummy Value,Dummy Value,Dummy Value,Yes,Dummy Value,Dummy Value,Dummy Value,Voiceover with music and sound effects,Yes,Dummy Value
https://www.facebook.com/reel/2618277928572684/,Dummy Value,Gal,Beauty Wellbeing,2026-01-25,Mega,True,80.0,4.0,Facebook,Brand Say,6.0,"Bright, clean, product-focused","White, pink, natural skin tones",Dummy Value,KOL,1,Dummy Value,The ad promotes Glow & Lovely Derma Glow facial foam as an easy and effective solution for achieving clean and glowing skin without hassle.,Dummy Value,"Confidence, convenience",Easy achievement of clean and glowing skin,Try Now!,No,Surface,Somewhat staged,3,Dummy Value,Dummy Value,Dummy Value,Yes,Dummy Value,Dummy Value,Dummy Value,Voiceover with music,Minimal,Dummy Value
https://www.facebook.com/reel/1200403645134371,Dummy Value,Emina,Beauty Wellbeing,2026-01-25,Mega,False,420.0,3.0,Facebook,Brand Say,17.0,"Modern, vibrant, scientific/playful","Pink, magenta, purple, light blue, white",Dummy Value,General Public,,Dummy Value,"The video introduces Emina's 'Psychoderm Skinsoul Sync' line, showcasing various skincare products and their specialized ingredients for different concerns like brightening, calming, and acne. It invites viewers to experience these products at a specific event.",Dummy Value,"Confidence, curiosity, self-care","Brightening, calming, acne treatment, anti-aging (glow & plump), hydration, barrier repair, skin texture improvement. The overall theme is 'Made to Match Your Soul' with specialized formulas.",Yes + 'COME AND TRY EMINA Moisturizer Gel at Beauty Science Tech' with event details (date and location).,No,Surface,Somewhat staged,3,Dummy Value,Dummy Value,Dummy Value,Yes,Dummy Value,Dummy Value,Dummy Value,Music only,No,Dummy Value
https://www.facebook.com/reel/1212488023805193,Dummy Value,Gal,Beauty Wellbeing,2026-01-25,Mega,True,340.0,3.0,Facebook,Brand Say,6.0,"Bright, Clean","White, Pink, Skin tones",Dummy Value,KOL,1,Dummy Value,The video addresses the common struggle of finding a suitable facial cleanser and presents Glow & Lovely Derma Glow Facial Foam as the ideal solution to this problem.,Dummy Value,"Confidence, Relief","Finding the right facial cleanser, implied skin glow and improvement.",Coba Sekarang (Try Now),No,Surface,Somewhat staged,4,Dummy Value,Dummy Value,Dummy Value,Yes,Dummy Value,Dummy Value,Dummy Value,Voiceover with music,Minimal,Dummy Value
https://www.tiktok.com/@deryanti_/video/7598578454640069906,Dummy Value,Wardah,Beauty Wellbeing,2026-01-25,Nano,False,319.0,9.0,Tiktok,Other Say,32.0,Informative,"Warm tones, natural skin tones, product colors (green, grey, silver)",Dummy Value,Micro KOL,1,Dummy Value,"A woman shares her basic night skincare routine for acne-prone skin, featuring a toner from Wardah, and a moisturizer and acne spot treatment from Skingame, highlighting their soothing and effective properties.",Dummy Value,"Confidence, relief, trustworthiness","Calming, refreshing, suitable for oily/acne-prone skin, effective acne treatment (peel-off formula).",,No,Surface,Authentic,5,Dummy Value,Dummy Value,Dummy Value,Yes,Dummy Value,Dummy Value,Dummy Value,Voiceover with music,Minimal,Dummy Value
https://www.tiktok.com/@glad2glow_id/video/7599159404021288210,Dummy Value,Glad2glow,Beauty Wellbeing,2026-01-25,Mega,False,168700.0,1874.0,Tiktok,Brand Say,9.0,"Retail display showcase, product-focused","Pink, white, silver/holographic, with accents of orange and yellow",Dummy Value,,,Dummy Value,"The video announces a 'Payday Sale' for Glad2Glow products, encouraging viewers to shop and highlighting the variety of available items.",Dummy Value,"Excitement for shopping/deals, desire for beauty products","Sale/discount opportunity, product variety (implicitly glowing skin)",Implicit CTA to 'shop during the Payday Sale',No,Surface,Somewhat staged,4,Dummy Value,Dummy Value,Dummy Value,Yes,Dummy Value,Dummy Value,Dummy Value,Music only,No,Dummy Value
https://www.facebook.com/reel/1212488023805193/,Dummy Value,Gal,Beauty Wellbeing,2026-01-25,Mega,True,49.0,3.0,Facebook,Brand Say,6.0,Clean,"White, pink, skin tones",Dummy Value,Actor,1,Dummy Value,The ad addresses the consumer's confusion in choosing a facial cleanser and introduces Glow & Lovely Derma Glow Facial Foam as the solution.,Dummy Value,"Confidence, relief","Suitable facial cleanser, glow-inducing (implied by 'Derma Glow' and '12 HSA Vitamin B.C.E' on packaging)",Try now,No,Surface,Somewhat staged,3,Dummy Value,Dummy Value,Dummy Value,Yes,Dummy Value,Dummy Value,Dummy Value,Voiceover with music,Minimal,Dummy Value
https://www.tiktok.com/@deryanti_/video/7598578454640069906,Dummy Value,Wardah,Beauty Wellbeing,2026-01-25,Nano,False,319.0,9.0,Tiktok,Other Say,32.0,Informative,"Warm tones, natural skin tones, product colors (green, grey, silver)",Dummy Value,Micro KOL,1,Dummy Value,"A woman shares her basic night skincare routine for acne-prone skin, featuring a toner from Wardah, and a moisturizer and acne spot treatment from Skingame, highlighting their soothing and effective properties.",Dummy Value,"Confidence, relief, trustworthiness","Calming, refreshing, suitable for oily/acne-prone skin, effective acne treatment (peel-off formula).",,No,Surface,Authentic,3,Dummy Value,Dummy Value,Dummy Value,Yes,Dummy Value,Dummy Value,Dummy Value,Voiceover with music,Minimal,Dummy Value
https://www.facebook.com/reel/900390115792896,Dummy Value,Head & Shoulder,Beauty Wellbeing,2026-01-25,Mega,False,911.0,2.0,Facebook,Brand Say,136.0,"Dynamic, game show","Blue, white, black",Dummy Value,"Actors, Host",,Dummy Value,"The video showcases a competitive game event called 'Scalpvengers' sponsored by Head & Shoulders, emphasizing the product's benefit of 100% freedom from wet dandruff and itch protection, even on non-shampoo days.",Dummy Value,"Excitement, victory, confidence, fun","100% freedom from wet dandruff + itch protection, even on non-shampoo days",Implicit product endorsement through event branding and participant yell.,No,Surface,Somewhat staged,3,Dummy Value,Dummy Value,Dummy Value,Yes,Dummy Value,Dummy Value,Dummy Value,"Voiceover with music and sound effects, on-screen talent speaking",Yes,Dummy Value
https://www.tiktok.com/@cindykhooo/video/7599209285679205653,Dummy Value,Citra,Beauty Wellbeing,2026-01-25,Micro,True,229.0,136.0,Tiktok,Other Say,61.0,Informative product review,"Bright, soft pinks and whites",Dummy Value,Micro KOL,1,Dummy Value,"The video highlights the new Citra UV Body Serum 'Bouncy Glow' with its long-lasting, pleasant fragrance and skin-brightening properties. It emphasizes the product's non-sticky texture and affordable price, encouraging viewers to try it.",Dummy Value,"Confidence, self-care, appeal of good scent","Long-lasting fragrance (up to 10 hours), skin brightening (50x AHA power, brightens in 7 days), non-sticky, lightweight texture, makes skin soft and fragrant all day.","Check it out in Indomaret, Alfamart, or e-commerce.",No,Surface,Authentic,3,Dummy Value,Dummy Value,Dummy Value,Yes,Dummy Value,Dummy Value,Dummy Value,Voiceover with music,No,Dummy Value
https://www.facebook.com/reel/1249414757123472,Dummy Value,Tresemme,Beauty Wellbeing,2026-01-25,Mega,True,311.0,4.0,Facebook,Brand Say,17.0,"Bright, clean, modern","Neutral background (white, brown wood), black and white clothing, product bottle in gold and pink/red tones",Dummy Value,Micro KOL,1,Dummy Value,"The advertisement demonstrates how TRESemmé Keratin Smooth Serum helps the talent maintain smooth and presentable hair for various occasions, from formal to casual, highlighting its versatility and effectiveness.",Dummy Value,"Confidence, preparedness, style","Smooth hair for different occasions, versatility",Get Yours Now!,No,Surface,Somewhat staged,3,Dummy Value,Dummy Value,Dummy Value,Yes,Dummy Value,Dummy Value,Dummy Value,Music only,"Yes, a distinct 'I trap, I pop' vocal sample is part of the background music.",Dummy Value
https://www.tiktok.com/@kharismaturanggajati/video/7599277765774314759,Dummy Value,Garnier Women,Beauty Wellbeing,2026-01-25,Macro,False,6942.0,364.0,Tiktok,Other Say,20.0,"User-generated, direct-to-camera","Neutral tones, product packaging colors",Dummy Value,Micro KOL,1,Dummy Value,"The video outlines a simple, basic skincare routine for beginners, recommending micellar water, face wash, moisturizer, and sunscreen, and explaining their uses.",Dummy Value,"Confidence, ease of use","Cleansing, hydration, sun protection, skin recovery & calming",,No,Surface,Authentic,4,Dummy Value,Dummy Value,Dummy Value,No,Dummy Value,Dummy Value,Dummy Value,Voiceover with music,No,Dummy Value
https://www.facebook.com/reel/902751555536375,Dummy Value,Tresemme,Beauty Wellbeing,2026-01-25,Mega,True,270.0,4.0,Facebook,Brand Say,9.0,"Modern, Clean","Neutral background with red and white product bottles, dark hair, light skin tones",Dummy Value,Influencer/Creator,1,Dummy Value,"The ad uses a comedic premise where the 'traffic' refers to the talent's messy hair before using TRESemmé shampoo and conditioner. The products are shown to transform her hair into a smooth, shiny style, highlighting their effectiveness. It ends with a call to action to purchase the products.",Dummy Value,"Confidence, desire for beauty","Smooth, manageable, beautiful hair",Get yours now!,No,Surface,Somewhat staged,5,Dummy Value,Dummy Value,Dummy Value,Yes,Dummy Value,Dummy Value,Dummy Value,"On-screen talent speaking, music, and sound effects",Yes,Dummy Value
https://www.tiktok.com/@kharismaturanggajati/video/7599277765774314759,Dummy Value,Garnier Women,Beauty Wellbeing,2026-01-25,Macro,False,6942.0,364.0,Tiktok,Other Say,20.0,Informative,Neutral,Dummy Value,Micro KOL,1,Dummy Value,"The video demonstrates a simple, basic skincare routine for beginners, highlighting micellar water, facial wash, moisturizer (specifically SKINTIFIC PDRN), and sunscreen. It emphasizes the ease and necessity of these steps for healthy skin.",Dummy Value,"Encouragement, simplicity, self-care","Basic skin health, hydration, sun protection, recovery & calming",,No,Surface,Authentic,3,Dummy Value,Dummy Value,Dummy Value,No,Dummy Value,Dummy Value,Dummy Value,Voiceover with background music,Minimal,Dummy Value
https://www.facebook.com/reel/1644102143417484,Dummy Value,Head & Shoulder,Beauty Wellbeing,2026-01-25,Mega,False,862.0,0.0,Facebook,Brand Say,149.0,"Game show, energetic, sporty","Blue, white",Dummy Value,"Game show host, participants",,Dummy Value,"The video showcases participants in a lively game, promoting Head & Shoulders Scalpvengers as a solution for 100% wet dandruff freedom and itch protection, even on non-shampooing days, emphasizing active lifestyles.",Dummy Value,"Excitement, triumph, community","100% free from wet dandruff, protection from itch, even on non-shampooing days",,No,Surface,Somewhat staged,4,Dummy Value,Dummy Value,Dummy Value,Yes,Dummy Value,Dummy Value,Dummy Value,"Music with voiceover, on-screen talent speaking, sound effects",Yes,Dummy Value
https://www.tiktok.com/@tresemmeid/video/7599065366790147346,Dummy Value,Tresemme,Beauty Wellbeing,2026-01-25,Mega,True,3761.0,4.0,Tiktok,Brand Say,35.0,Live stream promotional,"Gold, black, white, product-specific colors",Dummy Value,Employee,1,Dummy Value,"The video promotes TRESemmé hair products, focusing on the Keratin Smooth line, by highlighting special packages, discounts, and free gifts during a 'Unilever Beauty Week' pre-heat event. It emphasizes getting a complete hair treatment set at a good value.",Dummy Value,"Value, excitement for deals, desire for beautiful and healthy hair","Smooth hair, hair treatment (Keratin Bond+), repair damaged hair, complete hair care set","Implicit to buy due to various promotions and special offers advertised (e.g., 'BUY 1 GET 4', 'FREE GIFT', 'SPECIAL PRICE LIVE STREAM')",No,Surface,Somewhat staged,3,Dummy Value,Dummy Value,Dummy Value,No,Dummy Value,Dummy Value,Dummy Value,Voiceover with music,Minimal,Dummy Value
https://www.tiktok.com/@skintific_id/video/7599223737069686037,Dummy Value,Skintific,Beauty Wellbeing,2026-01-25,Mega,False,26700.0,210.0,Tiktok,Brand Say,11.0,Clean,"White, Pink, Silver",Dummy Value,,,Dummy Value,"The video introduces SKINTIFIC's Glow Bright Day Cream, highlighting its key ingredients (Glutathione, Panthenol, Adenosine) and benefits such as instant tone-up, skin brightening, and an even skin tone within 7 days, all with a light and comfortable texture.",Dummy Value,"Confidence, Beauty, Satisfaction","Instant Tone Up, Brightens Skin Tone, Light Texture, Even Skin Tone in 7 Days",,No,Surface,Somewhat staged,4,Dummy Value,Dummy Value,Dummy Value,No,Dummy Value,Dummy Value,Dummy Value,Music only,No,Dummy Value
